Budget: 60
Time: 09:00 - 20:00 (total of 660 minutes)
Genre: thrill
Food: yes
Starting coordinates: (37.423580, -122.170733)
max travel time is  30
starting add variables
ending add variables
starting add budget constraints
ending add budget constraints
starting add_different_activity_constraints
ending add_different_activity_constraints
starting add rating constaints
ending add travel time constaints
starting add food constaints
ending add food constaints
starting add review count constraints
ending add review count constraints
starting add travel time constaints
1
3
5
7
9
         496345392 function calls (483440952 primitive calls) in 326.282 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 exceptions.py:228(ProxySchemeUnknown)
        1    0.000    0.000    0.000    0.000 exceptions.py:237(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:24(UnsupportedAlgorithm)
        1    0.000    0.000    0.000    0.000 exceptions.py:244(UnrewindableBodyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(InvalidTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:28(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(RequestError)
        1    0.000    0.000    0.000    0.000 exceptions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:30(AlreadyFinalized)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(AmbiguousTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:34(AlreadyUpdated)
        1    0.000    0.000    0.000    0.000 exceptions.py:34(TransportError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(NotYetFinalized)
        2    0.000    0.000    0.000    0.000 exceptions.py:40(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(InvalidTag)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(NonExistentTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:44(Timeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:45(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:46(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:46(InvalidSignature)
        1    0.000    0.000    0.001    0.001 exceptions.py:5(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:50(DecodeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:50(InternalError)
        1    0.000    0.000    0.000    0.000 exceptions.py:53(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:54(Timeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:56(InvalidKey)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(_RetriableRequest)
        1    0.000    0.000    0.000    0.000 exceptions.py:60(ReadTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:64(URLRequired)
        1    0.000    0.000    0.000    0.000 exceptions.py:66(MaxRetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:68(TooManyRedirects)
        1    0.000    0.000    0.000    0.000 exceptions.py:72(MissingSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:76(InvalidSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:8(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:8(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:80(InvalidURL)
        1    0.000    0.000    0.000    0.000 exceptions.py:84(InvalidHeader)
        1    0.000    0.000    0.000    0.000 exceptions.py:85(HostChangedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:88(ChunkedEncodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:92(ContentDecodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:94(TimeoutStateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:96(StreamConsumedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(TimeoutError)
        1    0.000    0.000    0.000    0.000 extensions.py:1003(SubjectAlternativeName)
        1    0.000    0.000    0.000    0.000 extensions.py:1035(IssuerAlternativeName)
        1    0.000    0.000    0.000    0.000 extensions.py:1067(CertificateIssuer)
        1    0.000    0.000    0.000    0.000 extensions.py:1099(CRLReason)
        1    0.000    0.000    0.000    0.000 extensions.py:1127(InvalidityDate)
        1    0.000    0.000    0.000    0.000 extensions.py:1157(PrecertificateSignedCertificateTimestamps)
        1    0.000    0.000    0.000    0.000 extensions.py:118(CRLNumber)
        1    0.000    0.000    0.000    0.000 extensions.py:1190(UnrecognizedExtension)
        1    0.000    0.000    0.000    0.000 extensions.py:146(AuthorityKeyIdentifier)
        1    0.000    0.000    0.000    0.000 extensions.py:227(SubjectKeyIdentifier)
        1    0.000    0.000    0.000    0.000 extensions.py:256(AuthorityInformationAccess)
        1    0.000    0.000    0.000    0.000 extensions.py:292(AccessDescription)
        1    0.000    0.000    0.000    0.000 extensions.py:328(BasicConstraints)
        1    0.000    0.000    0.000    0.000 extensions.py:370(CRLDistributionPoints)
        1    0.000    0.000    0.000    0.000 extensions.py:408(DistributionPoint)
        1    0.000    0.000    0.000    0.000 extensions.py:488(ReasonFlags)
        1    0.003    0.003    0.027    0.027 extensions.py:5(<module>)
        1    0.000    0.000    0.000    0.000 extensions.py:501(PolicyConstraints)
        1    0.000    0.000    0.000    0.000 extensions.py:51(DuplicateExtension)
        1    0.000    0.000    0.000    0.000 extensions.py:557(CertificatePolicies)
        1    0.000    0.000    0.000    0.000 extensions.py:57(UnsupportedExtension)
        1    0.000    0.000    0.000    0.000 extensions.py:593(PolicyInformation)
        1    0.000    0.000    0.000    0.000 extensions.py:61(ExtensionNotFound)
        1    0.000    0.000    0.000    0.000 extensions.py:635(UserNotice)
        1    0.000    0.000    0.000    0.000 extensions.py:669(NoticeReference)
        1    0.000    0.000    0.000    0.000 extensions.py:67(ExtensionType)
        1    0.000    0.000    0.000    0.000 extensions.py:702(ExtendedKeyUsage)
        1    0.000    0.000    0.000    0.000 extensions.py:734(OCSPNoCheck)
        1    0.000    0.000    0.000    0.000 extensions.py:739(InhibitAnyPolicy)
        1    0.000    0.000    0.000    0.000 extensions.py:76(Extensions)
        1    0.000    0.000    0.000    0.000 extensions.py:770(KeyUsage)
        1    0.000    0.000    0.000    0.000 extensions.py:856(NameConstraints)
        1    0.000    0.000    0.000    0.000 extensions.py:925(Extension)
        1    0.000    0.000    0.000    0.000 extensions.py:961(GeneralNames)
        1    0.001    0.001    0.005    0.005 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fields.py:50(RequestField)
        1    0.001    0.001    0.014    0.014 filepost.py:1(<module>)
        1    0.000    0.000    0.000    0.000 format.py:118(<dictcomp>)
        1    0.000    0.000    0.000    0.000 format.py:123(<dictcomp>)
        1    0.000    0.000    0.000    0.000 format.py:3(<module>)
        5    0.000    0.000    0.000    0.000 fractions.py:280(_operator_fallbacks)
        1    0.000    0.000    0.002    0.002 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:44(Fraction)
       25    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       25    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 gb2312freq.py:42(<module>)
        1    0.000    0.000    0.000    0.000 gb2312prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 gb2312prober.py:33(GB2312Prober)
        1    0.000    0.000    0.000    0.000 general_name.py:115(UniformResourceIdentifier)
        1    0.000    0.000    0.000    0.000 general_name.py:165(DirectoryName)
        1    0.000    0.000    0.000    0.000 general_name.py:188(RegisteredID)
        1    0.000    0.000    0.000    0.000 general_name.py:211(IPAddress)
        1    0.000    0.000    0.000    0.000 general_name.py:246(OtherName)
        1    0.000    0.000    0.000    0.000 general_name.py:35(UnsupportedGeneralNameType)
        1    0.000    0.000    0.000    0.000 general_name.py:41(GeneralName)
        1    0.001    0.001    0.005    0.005 general_name.py:5(<module>)
        1    0.000    0.000    0.000    0.000 general_name.py:50(RFC822Name)
        1    0.000    0.000    0.000    0.000 general_name.py:92(DNSName)
      132    0.000    0.000    0.003    0.000 genericpath.py:34(isfile)
        1    0.000    0.000    0.000    0.000 geocodefarm.py:17(GeocodeFarm)
        1    0.000    0.000    0.000    0.000 geocodefarm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 geocoding.py:18(<module>)
        1    0.000    0.000    0.000    0.000 geolocation.py:18(<module>)
        1    0.000    0.000    0.000    0.000 geonames.py:20(GeoNames)
        1    0.000    0.000    0.000    0.000 geonames.py:3(<module>)
        1    0.001    0.001    0.004    0.004 googlev3.py:3(<module>)
        1    0.000    0.000    0.000    0.000 googlev3.py:33(GoogleV3)
        1    0.000    0.000    0.000    0.000 hashes.py:110(SHA1)
        1    0.000    0.000    0.000    0.000 hashes.py:117(SHA224)
        1    0.000    0.000    0.000    0.000 hashes.py:124(SHA256)
        1    0.000    0.000    0.000    0.000 hashes.py:13(_HashContext)
        1    0.000    0.000    0.000    0.000 hashes.py:131(SHA384)
        1    0.000    0.000    0.000    0.000 hashes.py:138(SHA512)
        1    0.000    0.000    0.000    0.000 hashes.py:145(RIPEMD160)
        1    0.000    0.000    0.000    0.000 hashes.py:160(Whirlpool)
        1    0.000    0.000    0.000    0.000 hashes.py:175(MD5)
        1    0.000    0.000    0.000    0.000 hashes.py:18(HashAlgorithm)
        1    0.000    0.000    0.000    0.000 hashes.py:182(BLAKE2b)
        1    0.000    0.000    0.000    0.000 hashes.py:203(BLAKE2s)
        1    0.000    0.000    0.000    0.000 hashes.py:39(HashContext)
        2    0.000    0.000    0.001    0.000 hashes.py:5(<module>)
        1    0.000    0.000    0.000    0.000 hashes.py:66(Hash)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
        1    0.001    0.001    0.001    0.001 hashlib.py:56(<module>)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:128(HebrewProber)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:15(_HMACContext)
        1    0.000    0.000    0.000    0.000 hmac.py:23(HMAC)
        1    0.000    0.000    0.000    0.000 hmac.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:5(<module>)
        1    0.000    0.000    0.000    0.000 hooks.py:13(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:1138(HTTP)
        1    0.000    0.000    0.000    0.000 httplib.py:1234(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 httplib.py:1267(HTTPS)
        1    0.000    0.000    0.000    0.000 httplib.py:1301(HTTPException)
        1    0.000    0.000    0.000    0.000 httplib.py:1306(NotConnected)
        1    0.000    0.000    0.000    0.000 httplib.py:1309(InvalidURL)
        1    0.000    0.000    0.000    0.000 httplib.py:1312(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 httplib.py:1317(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 httplib.py:1320(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 httplib.py:1323(IncompleteRead)
        1    0.000    0.000    0.000    0.000 httplib.py:1337(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 httplib.py:1340(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 httplib.py:1343(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 httplib.py:1346(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 httplib.py:1349(BadStatusLine)
        1    0.000    0.000    0.000    0.000 httplib.py:1356(LineTooLong)
        1    0.000    0.000    0.000    0.000 httplib.py:1364(LineAndFileWrapper)
        1    0.000    0.000    0.000    0.000 httplib.py:255(HTTPMessage)
        1    0.000    0.000    0.000    0.000 httplib.py:354(HTTPResponse)
        1    0.001    0.001    0.004    0.004 httplib.py:67(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:710(HTTPConnection)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:197(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:231(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 idna.py:271(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:274(StreamReader)
        1    0.001    0.001    0.002    0.002 idna.py:3(<module>)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ignfrance.py:21(IGNFrance)
        1    0.001    0.001    0.004    0.004 ignfrance.py:3(<module>)
      334    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
      334    0.000    0.000    0.000    0.000 inspect.py:208(iscode)
        1    0.001    0.001    0.013    0.013 inspect.py:25(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:629(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:631(BlockFinder)
      334    0.000    0.000    0.000    0.000 inspect.py:67(ismethod)
      334    0.001    0.000    0.001    0.000 inspect.py:743(getargs)
      334    0.001    0.000    0.002    0.000 inspect.py:806(getargspec)
        1    0.000    0.000    0.000    0.000 interfaces.py:12(CipherBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:131(DSABackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:183(EllipticCurveBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:231(PEMSerializationBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:253(DERSerializationBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:275(X509Backend)
        1    0.000    0.000    0.000    0.000 interfaces.py:33(HashBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:334(DHBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:389(ScryptBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:48(HMACBackend)
        1    0.000    0.000    0.001    0.001 interfaces.py:5(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:64(CMACBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:79(PBKDF2HMACBackend)
        1    0.000    0.000    0.000    0.000 interfaces.py:96(RSABackend)
        1    0.000    0.000    0.000    0.000 intranges.py:6(<module>)
        1    0.000    0.000    0.000    0.000 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1200(_BaseV4)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1226(_make_netmask)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1250(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 ipaddress.py:127(AddressValueError)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1277(_parse_octet)
        1    0.000    0.000    0.000    0.000 ipaddress.py:131(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1369(IPv4Address)
       68    0.000    0.000    0.000    0.000 ipaddress.py:1375(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1569(IPv4Network)
       19    0.000    0.000    0.001    0.000 ipaddress.py:1584(__init__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1683(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1718(_BaseV6)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1738(_make_netmask)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1756(_ip_int_from_string)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1861(_parse_hextet)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2003(IPv6Address)
       99    0.000    0.000    0.000    0.000 ipaddress.py:2009(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2183(IPv6Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2269(IPv6Network)
       28    0.000    0.000    0.001    0.000 ipaddress.py:2285(__init__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2392(_IPv6Constants)
       47    0.000    0.000    0.000    0.000 ipaddress.py:278(_split_optional_netmask)
       20    0.000    0.000    0.000    0.000 ipaddress.py:39(_compat_int_from_byte_vals)
        1    0.000    0.000    0.000    0.000 ipaddress.py:505(_IPAddressBase)
      166    0.000    0.000    0.000    0.000 ipaddress.py:537(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:556(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 ipaddress.py:599(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 ipaddress.py:662(_BaseAddress)
      188    0.000    0.000    0.000    0.000 ipaddress.py:672(__int__)
       47    0.000    0.000    0.000    0.000 ipaddress.py:675(__eq__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:723(_BaseNetwork)
       47    0.000    0.000    0.000    0.000 ipaddress.py:731(__init__)
       61    0.000    0.000    0.000    0.000 ipaddress.py:74(_compat_range)
        1    0.000    0.000    0.000    0.000 ipaddress.py:82(_TotalOrderingMixin)
        1    0.000    0.000    0.002    0.002 ipaddress.py:9(<module>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:92(__ne__)
        1    0.000    0.000    0.000    0.000 jisfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 jpcntx.py:116(JapaneseContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:183(SJISContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:212(EUCJPContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:31(<module>)
        1    0.000    0.000    0.000    0.000 keys.py:105(RSAPublicKey)
        1    0.000    0.000    0.000    0.000 keys.py:116(DSAPrivateKey)
        1    0.000    0.000    0.000    0.000 keys.py:136(_ECPoint)
        1    0.001    0.001    0.017    0.017 keys.py:15(<module>)
        1    0.000    0.000    0.000    0.000 keys.py:206(ECPoint)
        1    0.000    0.000    0.000    0.000 keys.py:211(ECPointBitString)
        1    0.000    0.000    0.000    0.000 keys.py:216(SpecifiedECDomainVersion)
        1    0.000    0.000    0.000    0.000 keys.py:227(FieldType)
        1    0.000    0.000    0.000    0.000 keys.py:239(CharacteristicTwoBasis)
        1    0.000    0.000    0.000    0.000 keys.py:252(Pentanomial)
        1    0.000    0.000    0.000    0.000 keys.py:264(CharacteristicTwo)
        1    0.000    0.000    0.000    0.000 keys.py:284(FieldID)
        1    0.000    0.000    0.000    0.000 keys.py:301(Curve)
        1    0.000    0.000    0.000    0.000 keys.py:313(SpecifiedECDomain)
        1    0.000    0.000    0.000    0.000 keys.py:329(NamedCurve)
        1    0.000    0.000    0.000    0.000 keys.py:384(ECDomainParameters)
        1    0.000    0.000    0.000    0.000 keys.py:396(ECPrivateKeyVersion)
        1    0.000    0.000    0.000    0.000 keys.py:407(ECPrivateKey)
        1    0.000    0.000    0.000    0.000 keys.py:420(DSAParams)
        1    0.000    0.000    0.000    0.000 keys.py:435(Attribute)
        1    0.000    0.000    0.000    0.000 keys.py:446(Attributes)
        1    0.000    0.000    0.000    0.000 keys.py:454(PrivateKeyAlgorithmId)
        1    0.000    0.000    0.000    0.000 keys.py:473(PrivateKeyAlgorithm)
        1    0.000    0.000    0.000    0.000 keys.py:491(PrivateKeyInfo)
        1    0.000    0.000    0.000    0.000 keys.py:54(OtherPrimeInfo)
        1    0.000    0.000    0.000    0.000 keys.py:66(OtherPrimeInfos)
        1    0.000    0.000    0.000    0.000 keys.py:74(RSAPrivateKeyVersion)
        1    0.000    0.000    0.000    0.000 keys.py:86(RSAPrivateKey)
        1    0.000    0.000    0.000    0.000 keys.py:886(EncryptedPrivateKeyInfo)
        1    0.000    0.000    0.000    0.000 keys.py:899(ValidationParms)
        1    0.000    0.000    0.000    0.000 keys.py:910(DomainParameters)
        1    0.000    0.000    0.000    0.000 keys.py:924(PublicKeyAlgorithmId)
        1    0.000    0.000    0.000    0.000 keys.py:942(PublicKeyAlgorithm)
        1    0.000    0.000    0.000    0.000 keys.py:961(PublicKeyInfo)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 langbulgarianmodel.py:38(<module>)
        1    0.000    0.000    0.000    0.000 langcyrillicmodel.py:31(<module>)
        1    0.000    0.000    0.000    0.000 langgreekmodel.py:35(<module>)
        1    0.000    0.000    0.000    0.000 langhebrewmodel.py:38(<module>)
        1    0.000    0.000    0.000    0.000 langthaimodel.py:37(<module>)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:37(<module>)
        1    0.000    0.000    0.000    0.000 latin1prober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 latin1prober.py:96(Latin1Prober)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:117(LazySet)
        1    0.000    0.000    0.000    0.000 lazy.py:13(LazyDict)
        2    0.000    0.000    0.000    0.000 lazy.py:135(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:140(LazySet)
       86    0.000    0.000    0.000    0.000 lazy.py:145(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:67(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:80(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:87(LazyList)
       68    0.000    0.000    0.000    0.000 lazy.py:92(lazy)
        4    0.000    0.000    0.000    0.000 locale.py:365(normalize)
        4    0.000    0.000    0.000    0.000 locale.py:449(_parse_localename)
        4    0.000    0.000    0.000    0.000 locale.py:548(getlocale)
        1    0.000    0.000    0.000    0.000 location.py:3(<module>)
        1    0.000    0.000    0.000    0.000 location.py:9(Location)
        1    0.000    0.000    0.000    0.000 mac.py:12(MACContext)
        1    0.000    0.000    0.000    0.000 mac.py:5(<module>)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:30(<module>)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:34(MultiByteCharSetProber)
        1    0.002    0.002    0.007    0.007 mbcsgroupprober.py:30(<module>)
        1    0.000    0.000    0.000    0.000 mbcsgroupprober.py:41(MBCSGroupProber)
        1    0.001    0.001    0.001    0.001 mbcssm.py:28(<module>)
        1    0.001    0.001    0.003    0.003 mimetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        1    0.001    0.001    0.001    0.001 mimetypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:378(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:56(MimeTypes)
        1    0.000    0.000    0.000    0.000 models.py:170(RequestHooksMixin)
        1    0.000    0.000    0.000    0.000 models.py:194(Request)
        1    0.000    0.000    0.000    0.000 models.py:264(PreparedRequest)
        1    0.000    0.000    0.000    0.000 models.py:578(Response)
        1    0.000    0.000    0.000    0.000 models.py:60(RequestEncodingMixin)
        1    0.001    0.001    0.002    0.002 models.py:8(<module>)
        1    0.000    0.000    0.000    0.000 modes.py:102(CFB)
        1    0.000    0.000    0.000    0.000 modes.py:117(CFB8)
        1    0.000    0.000    0.000    0.000 modes.py:132(CTR)
        1    0.000    0.000    0.000    0.000 modes.py:14(Mode)
        1    0.000    0.000    0.000    0.000 modes.py:152(GCM)
        1    0.000    0.000    0.000    0.000 modes.py:30(ModeWithInitializationVector)
        1    0.000    0.000    0.000    0.000 modes.py:39(ModeWithNonce)
        1    0.000    0.000    0.000    0.000 modes.py:48(ModeWithAuthenticationTag)
        1    0.000    0.000    0.001    0.001 modes.py:5(<module>)
        1    0.000    0.000    0.000    0.000 modes.py:64(CBC)
        1    0.000    0.000    0.000    0.000 modes.py:79(ECB)
        1    0.000    0.000    0.000    0.000 modes.py:87(OFB)
        1    0.000    0.000    0.000    0.000 name.py:13(NameAttribute)
        1    0.000    0.000    0.002    0.002 name.py:5(<module>)
        1    0.000    0.000    0.000    0.000 name.py:58(RelativeDistinguishedName)
        1    0.000    0.000    0.000    0.000 name.py:93(Name)
        1    0.000    0.000    0.000    0.000 navidata.py:19(NaviData)
        1    0.000    0.000    0.000    0.000 navidata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ntpath.py:174(split)
        1    0.000    0.000    0.000    0.000 ntpath.py:213(dirname)
        1    0.000    0.000    0.000    0.000 ntpath.py:43(normcase)
       67    0.000    0.000    0.000    0.000 ntpath.py:63(join)
      135    0.000    0.000    0.000    0.000 ntpath.py:96(splitdrive)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 oid.py:100(NameOID)
        1    0.000    0.000    0.000    0.000 oid.py:11(ObjectIdentifier)
       74    0.000    0.000    0.000    0.000 oid.py:12(__init__)
        1    0.000    0.000    0.000    0.000 oid.py:129(SignatureAlgorithmOID)
        1    0.000    0.000    0.000    0.000 oid.py:167(ExtendedKeyUsageOID)
        1    0.000    0.000    0.000    0.000 oid.py:177(AuthorityInformationAccessOID)
        1    0.000    0.000    0.000    0.000 oid.py:182(CertificatePoliciesOID)
        1    0.001    0.001    0.002    0.002 oid.py:5(<module>)
      128    0.000    0.000    0.000    0.000 oid.py:59(__hash__)
        1    0.000    0.000    0.000    0.000 oid.py:69(ExtensionOID)
        1    0.000    0.000    0.000    0.000 oid.py:94(CRLEntryExtensionOID)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 opencage.py:18(OpenCage)
        1    0.000    0.000    0.000    0.000 opencage.py:3(<module>)
        1    0.000    0.000    0.000    0.000 openmapquest.py:19(OpenMapQuest)
        1    0.000    0.000    0.000    0.000 openmapquest.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:16(OrderedDict)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:5(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        2    0.000    0.000    0.000    0.000 os.py:424(__getitem__)
        1    0.000    0.000    0.000    0.000 os.py:444(__contains__)
        3    0.000    0.000    0.000    0.000 os.py:446(get)
        1    0.000    0.000    0.000    0.000 osm.py:20(Nominatim)
        1    0.000    0.000    0.000    0.000 osm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.001    0.001    0.001    0.001 packages.py:1(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:17(AsymmetricPadding)
        1    0.000    0.000    0.000    0.000 padding.py:26(PKCS1v15)
        1    0.000    0.000    0.000    0.000 padding.py:31(PSS)
        1    0.000    0.000    0.000    0.000 padding.py:49(OAEP)
        1    0.000    0.000    0.000    0.000 padding.py:5(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:62(MGF1)
        1    0.000    0.000    0.000    0.000 parser.py:12(<module>)
        1    0.000    0.000    0.000    0.000 photon.py:19(Photon)
        1    0.000    0.000    0.000    0.000 photon.py:3(<module>)
        1    0.000    0.000    0.000    0.000 placefinder.py:23(YahooPlaceFinder)
        1    0.001    0.001    0.001    0.001 placefinder.py:3(<module>)
        1    0.000    0.000    0.000    0.000 places.py:18(<module>)
        1    0.000    0.000    0.004    0.004 platform.py:10(<module>)
        2    0.000    0.000    0.005    0.002 platform.py:1121(uname)
