Budget: 100
Time: 09:00 - 17:00 (total of 480 minutes)
Genre: thrill
Food: yes
Starting coordinates: (37.423580, -122.170733)
         63420231 function calls (63395977 primitive calls) in 159.559 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decoder.py:430(ChoiceDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:477(AnyDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:522(UTF8StringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:524(NumericStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:526(PrintableStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:528(TeletexStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:530(VideotexStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:532(IA5StringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:534(GraphicStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:536(VisibleStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:538(GeneralStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:540(UniversalStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:542(BMPStringDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:546(ObjectDescriptorDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:548(GeneralizedTimeDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:550(UTCTimeDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:597(Decoder)
        1    0.000    0.000    0.000    0.000 decoder.py:6(Decoder)
        3    0.000    0.000    0.000    0.000 decoder.py:602(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:7(AbstractDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:7(BooleanDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:70(IntegerDecoder)
        1    0.000    0.000    0.000    0.000 dh.py:5(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:101(Distance)
        1    0.000    0.000    0.000    0.000 distance.py:212(great_circle)
        1    0.000    0.000    0.000    0.000 distance.py:285(vincenty)
        1    0.000    0.000    0.000    0.000 distance.py:71(<module>)
        1    0.000    0.000    0.000    0.000 dot_us.py:21(GeocoderDotUS)
        1    0.017    0.017    0.018    0.018 dot_us.py:3(<module>)
        1    0.000    0.000    0.000    0.000 dsa.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ec.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ecdh.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ecdsa.py:5(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 engine.py:5(<module>)
        1    0.000    0.000    0.000    0.000 eoo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 eoo.py:3(EndOfOctets)
        1    0.000    0.000    0.000    0.000 err.py:5(<module>)
        2    0.007    0.003    0.007    0.003 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(PyAsn1Error)
        1    0.000    0.000    0.000    0.000 error.py:2(ValueConstraintError)
        1    0.000    0.000    0.000    0.000 error.py:3(SubstrateUnderrunError)
        1    0.000    0.000    0.000    0.000 error.py:3(ValueConstraintError)
        1    0.000    0.000    0.000    0.000 errors.py:13(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:17(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:21(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:25(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:29(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:35(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:50(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MalformedHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 evp.py:5(<module>)
        1    0.000    0.000    0.000    0.000 exc.py:10(ConfigurationError)
        1    0.000    0.000    0.000    0.000 exc.py:16(GeocoderServiceError)
        1    0.000    0.000    0.000    0.000 exc.py:26(GeocoderQueryError)
        1    0.000    0.000    0.000    0.000 exc.py:3(<module>)
        1    0.000    0.000    0.000    0.000 exc.py:33(GeocoderQuotaExceeded)
        1    0.000    0.000    0.000    0.000 exc.py:39(GeocoderAuthenticationFailure)
        1    0.000    0.000    0.000    0.000 exc.py:45(GeocoderInsufficientPrivileges)
        1    0.000    0.000    0.000    0.000 exc.py:5(GeopyError)
        1    0.000    0.000    0.000    0.000 exc.py:51(GeocoderTimedOut)
        1    0.000    0.000    0.000    0.000 exc.py:59(GeocoderUnavailable)
        1    0.000    0.000    0.000    0.000 exc.py:66(GeocoderParseError)
        1    0.000    0.000    0.000    0.000 exc.py:71(GeocoderNotFound)
        1    0.001    0.001    0.001    0.001 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(HTTPWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:105(ReadTimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:105(RequestsWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(UnknownTimeZoneError)
        1    0.000    0.000    0.000    0.000 exceptions.py:110(FileModeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:112(ConnectTimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:117(NewConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:122(EmptyPoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:127(ClosedPoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:13(RequestException)
        1    0.000    0.000    0.000    0.000 exceptions.py:132(LocationValueError)
        1    0.000    0.000    0.000    0.000 exceptions.py:137(LocationParseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:147(ResponseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(PoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:153(SecurityWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:158(SubjectAltNameWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:163(InsecureRequestWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:168(SystemTimeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:173(InsecurePlatformWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:178(SNIMissingWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:183(ResponseNotChunked)
        1    0.000    0.000    0.000    0.000 exceptions.py:188(ProxySchemeUnknown)
        1    0.000    0.000    0.000    0.000 exceptions.py:197(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:26(RequestError)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(InvalidTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:30(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(AmbiguousTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:34(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:37(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(NonExistentTimeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:46(Timeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(DecodeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:5(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:52(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:62(ReadTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:63(MaxRetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:66(URLRequired)
        1    0.000    0.000    0.000    0.000 exceptions.py:70(TooManyRedirects)
        1    0.000    0.000    0.000    0.000 exceptions.py:74(MissingSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:78(InvalidSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:82(HostChangedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:82(InvalidURL)
        1    0.000    0.000    0.000    0.000 exceptions.py:86(ChunkedEncodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:9(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:90(ContentDecodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:91(TimeoutStateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:94(StreamConsumedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:96(TimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(RetryError)
        1    0.000    0.000    0.000    0.000 feedparser.py:158(FeedParser)
        1    0.037    0.037    0.203    0.203 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:43(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:4(VerificationError)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:8(VerificationMissing)
        1    0.017    0.017    0.017    0.017 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fields.py:50(RequestField)
        1    0.036    0.036    0.173    0.173 filepost.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 format.py:118(<dictcomp>)
        1    0.000    0.000    0.000    0.000 format.py:123(<dictcomp>)
        1    0.000    0.000    0.000    0.000 format.py:3(<module>)
       15    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       15    0.000    0.000    0.000    0.000 functools.py:39(wraps)
      175    0.001    0.000    0.048    0.000 genericpath.py:23(exists)
      259    0.001    0.000    0.018    0.000 genericpath.py:34(isfile)
      280    0.001    0.000    0.002    0.000 genericpath.py:93(_splitext)
        1    0.000    0.000    0.000    0.000 geocodefarm.py:17(GeocodeFarm)
        1    0.000    0.000    0.000    0.000 geocodefarm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 geonames.py:20(GeoNames)
        1    0.000    0.000    0.000    0.000 geonames.py:3(<module>)
        1    0.026    0.026    1.306    1.306 googlev3.py:3(<module>)
        1    0.000    0.000    0.000    0.000 googlev3.py:33(GoogleV3)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
        1    0.002    0.002    0.002    0.002 hashlib.py:56(<module>)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:23(HMAC)
        1    0.000    0.000    0.000    0.000 hmac.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:5(<module>)
        1    0.000    0.000    0.000    0.000 hooks.py:14(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:1138(HTTP)
        1    0.000    0.000    0.000    0.000 httplib.py:1234(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 httplib.py:1267(HTTPS)
        1    0.000    0.000    0.000    0.000 httplib.py:1301(HTTPException)
        1    0.000    0.000    0.000    0.000 httplib.py:1306(NotConnected)
        1    0.000    0.000    0.000    0.000 httplib.py:1309(InvalidURL)
        1    0.000    0.000    0.000    0.000 httplib.py:1312(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 httplib.py:1317(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 httplib.py:1320(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 httplib.py:1323(IncompleteRead)
        1    0.000    0.000    0.000    0.000 httplib.py:1337(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 httplib.py:1340(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 httplib.py:1343(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 httplib.py:1346(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 httplib.py:1349(BadStatusLine)
        1    0.000    0.000    0.000    0.000 httplib.py:1356(LineTooLong)
        1    0.000    0.000    0.000    0.000 httplib.py:1364(LineAndFileWrapper)
        1    0.000    0.000    0.000    0.000 httplib.py:255(HTTPMessage)
        1    0.000    0.000    0.000    0.000 httplib.py:354(HTTPResponse)
        1    0.009    0.009    0.071    0.071 httplib.py:67(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:710(HTTPConnection)
        1    0.000    0.000    0.000    0.000 ignfrance.py:21(IGNFrance)
        1    0.040    0.040    0.056    0.056 ignfrance.py:3(<module>)
        1    0.000    0.000    0.001    0.001 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 latin_1.py:13(Codec)
        1    0.000    0.000    0.000    0.000 latin_1.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 latin_1.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 latin_1.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 latin_1.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 latin_1.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 latin_1.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 latin_1.py:8(<module>)
        1    0.000    0.000    0.001    0.001 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:117(LazySet)
        1    0.000    0.000    0.000    0.000 lazy.py:13(LazyDict)
        2    0.000    0.000    0.000    0.000 lazy.py:135(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:140(LazySet)
       86    0.000    0.000    0.000    0.000 lazy.py:145(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:67(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:80(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:87(LazyList)
       68    0.000    0.000    0.000    0.000 lazy.py:92(lazy)
       20    0.000    0.000    0.000    0.000 lex.py:1047(TOKEN)
       20    0.000    0.000    0.000    0.000 lex.py:1048(set_doc)
        1    0.000    0.000    0.000    0.000 lex.py:114(Lexer)
        1    0.000    0.000    0.000    0.000 lex.py:115(__init__)
        1    0.000    0.000    0.045    0.045 lex.py:214(readtab)
        1    0.000    0.000    0.000    0.000 lex.py:251(input)
        1    0.000    0.000    0.000    0.000 lex.py:263(begin)
    16961    0.074    0.000    0.168    0.000 lex.py:304(token)
        1    0.000    0.000    0.001    0.001 lex.py:34(<module>)
        6    0.000    0.000    0.000    0.000 lex.py:465(_names_to_funcs)
      128    0.000    0.000    0.000    0.000 lex.py:51(func_code)
       77    0.000    0.000    0.000    0.000 lex.py:521(_statetoken)
        1    0.000    0.000    0.000    0.000 lex.py:544(LexerReflect)
        1    0.000    0.000    0.000    0.000 lex.py:545(__init__)
        1    0.000    0.000    0.001    0.001 lex.py:560(get_all)
        1    0.000    0.000    0.000    0.000 lex.py:574(get_tokens)
        1    0.000    0.000    0.000    0.000 lex.py:605(get_literals)
        1    0.000    0.000    0.000    0.000 lex.py:621(get_states)
        1    0.000    0.000    0.000    0.000 lex.py:63(LexError)
        1    0.000    0.000    0.001    0.001 lex.py:652(get_rules)
        1    0.000    0.000    0.000    0.000 lex.py:69(LexToken)
       64    0.000    0.000    0.000    0.000 lex.py:709(<lambda>)
      182    0.000    0.000    0.000    0.000 lex.py:717(<lambda>)
        1    0.000    0.000    0.000    0.000 lex.py:78(PlyLogger)
        1    0.000    0.000    0.000    0.000 lex.py:79(__init__)
        1    0.000    0.000    0.047    0.047 lex.py:865(lex)
        1    0.000    0.000    0.000    0.000 lex.py:94(NullLogger)
        1    0.000    0.000    0.000    0.000 lextab.py:2(<module>)
        4    0.000    0.000    0.000    0.000 locale.py:365(normalize)
        4    0.000    0.000    0.000    0.000 locale.py:449(_parse_localename)
        4    0.000    0.000    0.000    0.000 locale.py:548(getlocale)
        1    0.000    0.000    0.000    0.000 location.py:3(<module>)
        1    0.000    0.000    0.000    0.000 location.py:9(Location)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.063    0.063    0.164    0.164 message.py:5(<module>)
        1    0.003    0.003    0.003    0.003 message.py:92(Message)
        1    0.033    0.033    0.062    0.062 mimetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        1    0.000    0.000    0.000    0.000 mimetypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:378(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:56(MimeTypes)
        1    0.001    0.001    0.001    0.001 model.py:1(<module>)
       16    0.000    0.000    0.000    0.000 model.py:137(__init__)
     2126    0.000    0.000    0.000    0.000 model.py:144(is_integer_type)
        7    0.000    0.000    0.000    0.000 model.py:149(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:153(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:168(BaseFunctionType)
     2166    0.006    0.000    0.009    0.000 model.py:171(__init__)
        1    0.000    0.000    0.000    0.000 model.py:185(RawFunctionType)
     1094    0.001    0.000    0.005    0.000 model.py:197(as_function_pointer)
        1    0.000    0.000    0.000    0.000 model.py:201(FunctionPtrType)
    28/27    0.000    0.000    0.001    0.000 model.py:204(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:216(PointerType)
     2242    0.002    0.000    0.002    0.000 model.py:221(__init__)
  181/175    0.000    0.000    0.004    0.000 model.py:229(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:236(ConstPointerType)
        1    0.000    0.000    0.000    0.000 model.py:243(NamedPointerType)
        5    0.000    0.000    0.000    0.000 model.py:246(__init__)
        1    0.000    0.000    0.000    0.000 model.py:252(ArrayType)
       12    0.000    0.000    0.000    0.000 model.py:256(__init__)
        3    0.000    0.000    0.000    0.000 model.py:269(resolve_length)
        3    0.000    0.000    0.000    0.000 model.py:272(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:284(StructOrUnionOrEnum)
      250    0.000    0.000    0.000    0.000 model.py:288(build_c_name_with_marker)
     4328    0.001    0.000    0.002    0.000 model.py:29(_get_c_name)
      124    0.000    0.000    0.000    0.000 model.py:292(force_the_name)
      120    0.000    0.000    0.000    0.000 model.py:296(get_official_name)
        1    0.000    0.000    0.000    0.000 model.py:301(StructOrUnion)
      125    0.000    0.000    0.000    0.000 model.py:307(__init__)
       34    0.000    0.000    0.000    0.000 model.py:32(has_c_name)
      164    0.000    0.000    0.000    0.000 model.py:322(enumfields)
       31    0.000    0.000    0.000    0.000 model.py:332(force_flatten)
  146/140    0.000    0.000    0.002    0.000 model.py:347(get_cached_btype)
      148    0.000    0.000    0.000    0.000 model.py:35(is_integer_type)
  123/120    0.000    0.000    0.003    0.000 model.py:354(finish_backend_type)
  612/314    0.001    0.000    0.007    0.000 model.py:38(get_cached_btype)
      119    0.000    0.000    0.000    0.000 model.py:418(check_not_partial)
      119    0.000    0.000    0.001    0.000 model.py:423(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:431(StructType)
        1    0.000    0.000    0.000    0.000 model.py:435(UnionType)
        1    0.000    0.000    0.000    0.000 model.py:439(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:444(__init__)
        1    0.000    0.000    0.000    0.000 model.py:451(force_the_name)
        1    0.000    0.000    0.000    0.000 model.py:457(check_not_partial)
        1    0.000    0.000    0.000    0.000 model.py:462(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:470(build_baseinttype)
     9175    0.004    0.000    0.005    0.000 model.py:50(_get_items)
       71    0.000    0.000    0.000    0.000 model.py:501(unknown_type)
        5    0.000    0.000    0.000    0.000 model.py:509(unknown_ptr_type)
      340    0.001    0.000    0.003    0.000 model.py:518(global_cache)
        1    0.000    0.000    0.000    0.000 model.py:54(BaseType)
2487/2388    0.002    0.000    0.004    0.000 model.py:56(__eq__)
4913/3277    0.004    0.000    0.007    0.000 model.py:63(__hash__)
        1    0.000    0.000    0.000    0.000 model.py:67(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:7(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:70(__init__)
        1    0.000    0.000    0.000    0.000 model.py:73(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:79(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 model.py:83(PrimitiveType)
        1    0.000    0.000    0.000    0.000 models.py:161(RequestHooksMixin)
        1    0.000    0.000    0.000    0.000 models.py:185(Request)
        1    0.000    0.000    0.000    0.000 models.py:254(PreparedRequest)
        1    0.000    0.000    0.000    0.000 models.py:52(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 models.py:528(Response)
        1    0.014    0.014    0.023    0.023 models.py:8(<module>)
        1    0.000    0.000    0.000    0.000 namedtype.py:2(<module>)
        1    0.000    0.000    0.000    0.000 namedtype.py:29(OptionalNamedType)
        1    0.000    0.000    0.000    0.000 namedtype.py:31(DefaultedNamedType)
        1    0.000    0.000    0.000    0.000 namedtype.py:34(NamedTypes)
       18    0.000    0.000    0.000    0.000 namedtype.py:35(__init__)
        1    0.000    0.000    0.000    0.000 namedtype.py:6(NamedType)
       11    0.000    0.000    0.000    0.000 namedtype.py:62(__len__)
       11    0.000    0.000    0.000    0.000 namedtype.py:64(clone)
       21    0.000    0.000    0.000    0.000 namedtype.py:9(__init__)
        1    0.000    0.000    0.000    0.000 namedval.py:2(<module>)
        1    0.000    0.000    0.000    0.000 namedval.py:43(getValue)
        1    0.000    0.000    0.000    0.000 namedval.py:47(__getitem__)
        1    0.000    0.000    0.000    0.000 namedval.py:48(__len__)
        1    0.000    0.000    0.000    0.000 namedval.py:55(clone)
        1    0.000    0.000    0.000    0.000 namedval.py:6(NamedValues)
        3    0.000    0.000    0.000    0.000 namedval.py:7(__init__)
        1    0.000    0.000    0.000    0.000 navidata.py:19(NaviData)
        1    0.000    0.000    0.000    0.000 navidata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 nid.py:5(<module>)
      153    0.001    0.000    0.001    0.000 ntpath.py:174(split)
      280    0.000    0.000    0.002    0.000 ntpath.py:199(splitext)
       10    0.000    0.000    0.000    0.000 ntpath.py:206(basename)
      143    0.000    0.000    0.001    0.000 ntpath.py:213(dirname)
      105    0.001    0.000    0.001    0.000 ntpath.py:415(normpath)
       21    0.000    0.000    0.000    0.000 ntpath.py:43(normcase)
      101    0.000    0.000    0.002    0.000 ntpath.py:483(abspath)
      632    0.002    0.000    0.005    0.000 ntpath.py:63(join)
     1522    0.003    0.000    0.004    0.000 ntpath.py:96(splitdrive)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 objects.py:5(<module>)
        1    0.000    0.000    0.000    0.000 octets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opencage.py:18(OpenCage)
        1    0.000    0.000    0.000    0.000 opencage.py:3(<module>)
        1    0.000    0.000    0.000    0.000 openmapquest.py:19(OpenMapQuest)
        1    0.000    0.000    0.000    0.000 openmapquest.py:3(<module>)
        1    0.000    0.000    0.000    0.000 opensslv.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:16(OrderedDict)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:5(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:424(__getitem__)
        3    0.000    0.000    0.000    0.000 os.py:446(get)
        1    0.000    0.000    0.000    0.000 osm.py:20(Nominatim)
        1    0.000    0.000    0.000    0.000 osm.py:3(<module>)
        1    0.000    0.000    0.003    0.003 osrandom_engine.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.014    0.014    0.217    0.217 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:86(HeaderParser)
        1    0.000    0.000    0.000    0.000 pem.py:5(<module>)
        1    0.000    0.000    0.000    0.000 photon.py:19(Photon)
        1    0.000    0.000    0.000    0.000 photon.py:3(<module>)
        1    0.000    0.000    0.000    0.000 pkcs12.py:5(<module>)
        1    0.000    0.000    0.000    0.000 pkcs7.py:5(<module>)
      104    0.000    0.000    0.000    0.000 pkgutil.py:173(__init__)
       80    0.000    0.000    0.017    0.000 pkgutil.py:176(find_module)
      114    0.001    0.000    0.001    0.000 pkgutil.py:366(get_importer)
        1    0.000    0.000    0.000    0.000 placefinder.py:23(YahooPlaceFinder)
        1    0.006    0.006    2.607    2.607 placefinder.py:3(<module>)
        1    0.000    0.000    0.007    0.007 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:367(_popen)
        1    0.000    0.000    0.000    0.000 plistlib.py:151(DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:230(PlistWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:291(_InternalDict)
        1    0.000    0.000    0.000    0.000 plistlib.py:322(Dict)
        1    0.000    0.000    0.000    0.000 plistlib.py:331(Plist)
        1    0.000    0.000    0.000    0.000 plistlib.py:365(Data)
        1    0.000    0.000    0.000    0.000 plistlib.py:393(PlistParser)
        1    0.000    0.000    0.001    0.001 plistlib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 plyparser.py:12(<module>)
        1    0.000    0.000    0.000    0.000 plyparser.py:12(Coord)
    11211    0.004    0.000    0.004    0.000 plyparser.py:19(__init__)
        1    0.000    0.000    0.000    0.000 plyparser.py:30(ParseError)
        1    0.000    0.000    0.000    0.000 plyparser.py:33(PLYParser)
       14    0.000    0.000    0.000    0.000 plyparser.py:34(_create_opt_rule)
    13494    0.014    0.000    0.019    0.000 plyparser.py:41(optrule)
    11211    0.013    0.000    0.017    0.000 plyparser.py:48(_coord)
        1    0.015    0.015    0.613    0.613 point.py:4(<module>)
        1    0.000    0.000    0.000    0.000 point.py:48(Point)
        1    0.000    0.000    0.000    0.000 poolmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:193(ProxyManager)
        1    0.000    0.000    0.000    0.000 poolmanager.py:32(PoolManager)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 pyopenssl.py:102(inject_into_urllib3)
        1    0.000    0.000    0.000    0.000 pyopenssl.py:117(SubjectAltName)
        1    0.000    0.000    0.000    0.000 pyopenssl.py:158(WrappedSocket)
